URL,Color,Body_type,Fuel_type,Engine_cc
contactcars.com/ar/used-cars/volkswagen-passat/04ac05ff57b3,Dark Grey,Sedan,Gas,1400
contactcars.com/ar/used-cars/audi-a3/89950ede96c2,Gray,Sedan,Gas,1000
contactcars.com/ar/used-cars/hyundai-verna/7985b441e336,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/land_rover-range_rover/7a207156b4d6,Gray,SUV,Gas,5000
contactcars.com/ar/used-cars/nissan-bluebird/eb51c51ab109,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/mitsubishi-attrage/64e6a6bf4b0a,Gray,Sedan,Gas,1200
contactcars.com/ar/used-cars/bmw-740li/05d943e62f84,Gray,Sedan,Gas,3000
contactcars.com/ar/new-cars/byd-yuan_up/for-sale/77abc58dddf7,Silver,SUV,Electric,
contactcars.com/ar/used-cars/audi-a8/b53581bfffdb,Silver,Sedan,Gas,4200
contactcars.com/ar/used-cars/jetour-dashing/6281e4441276,Green,SUV,Gas,1600
contactcars.com/ar/used-cars/bmw-750li/fa2da0d65dc3,Black,Sedan,Gas,4700
contactcars.com/ar/new-cars/hyundai-tucson/for-sale/f85a4c332774,Silver,SUV,Gas,1600
contactcars.com/ar/used-cars/chery-arrizo_5_facelift/3cf64ba7fc37,Red,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-s500/faac1a78beec,Black,Sedan,Gas,4700
contactcars.com/ar/new-cars/gac-empow/for-sale/0169bdd8b09d,Gold,Sedan,Gas,1500
contactcars.com/ar/used-cars/bmw-x1/6022c765b2e7,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/bmw-ix1/for-sale/857366c0bf21,White,SUV,Electric,
contactcars.com/ar/used-cars/audi-q3/b470ed425617,Brown,Hatchback,Gas,1400
contactcars.com/ar/used-cars/hyundai-verna/bca9764f2156,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/seat-leon/for-sale/9149101ee736,Navy Blue,Hatchback,Gas,1400
contactcars.com/ar/used-cars/hyundai-matrix/f4ab37fed61a,Black,Hatchback,Gas,1600
contactcars.com/ar/used-cars/bmw-320i/a5461add9e61,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/kia-cerato/5ccf6d7aad17,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-x3/dfb2d678023b,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/chery-arrizo_5/bea6e531ae1a,Bronze,Sedan,Gas,1600
contactcars.com/ar/used-cars/dodge-ram/d149f9e2f46b,Red,Pickup,Gas,5700
contactcars.com/ar/used-cars/skoda-octavia/e13b2444101d,Silver,Sedan,Gas,1400
contactcars.com/ar/used-cars/hyundai-elantra_md/4ba4b75ad57d,Bronze,Sedan,Gas,1600
contactcars.com/ar/used-cars/audi-q8_e_tron/72f3751047ba,Gray,SUV,Electric,
contactcars.com/ar/used-cars/mercedes-s320/f39ec14f86b4,Silver,Sedan,Gas,3200
contactcars.com/ar/used-cars/mercedes-c200/feb9d55bebf2,Champagne,Sedan,Gas,1500
contactcars.com/ar/used-cars/mg-6/915f12076af9,Red,Sedan,Gas,1500
contactcars.com/ar/used-cars/volkswagen-passat/af6b203bfb9e,Navy Blue,Sedan,Gas,1400
contactcars.com/ar/used-cars/chevrolet-lanos/3204859a379c,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/toyota-corolla/1fa50f21704d,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-xceed/d796fd1210a5,White,Hatchback,Gas,1600
contactcars.com/ar/used-cars/toyota-belta/ed4dd9365eda,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/renault-kardian/for-sale/48d402c40c90,Blue,SUV,Gas,1000
contactcars.com/ar/used-cars/peugeot-508/386dab47fbcb,Baby Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-x1/5d7ca40f2f30,White,SUV,Gas,1500
contactcars.com/ar/used-cars/bmw-x2/59566e180317,Red,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-x5/2378a9890f32,Dark Grey,SUV,Gas,3000
contactcars.com/ar/used-cars/mercedes-e200/3d79fada2ae9,White,Sedan,Gas,2000
contactcars.com/ar/used-cars/bmw-x2/e30a81e28717,Blue,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-x1/6673f9eb7f92,Blue,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-520i/08c588da0191,White,SUV,Gas,2000
contactcars.com/ar/used-cars/nissan-qashqai/d6f48d388f86,Gray,Hatchback,Gas,1200
contactcars.com/ar/new-cars/chevrolet-nkr/for-sale/866f659a1373,White,Pickup,Diesel,4600
contactcars.com/ar/used-cars/skoda-kodiaq/e884370b4ba2,Red,Hatchback,Gas,1400
contactcars.com/ar/used-cars/renault-logan/7dbf814a2dc7,Maroon,Sedan,Gas,1600
contactcars.com/ar/new-cars/chevrolet-npr/for-sale/01f31aea01ed,White,Pickup,Diesel,4600
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/9f67f6497601,White,Pickup,Diesel,2500
contactcars.com/ar/new-cars/chevrolet-npr/for-sale/f16d79fa04cb,White,Pickup,Diesel,4600
contactcars.com/ar/new-cars/renault-austral/for-sale/3575ddeb21a0,Gray,SUV,Gas,1500
contactcars.com/ar/new-cars/mercedes-e200/for-sale/e4f7d500f5c5,Dark Grey,Sedan,Gas,2000
contactcars.com/ar/used-cars/zeekr-7x/2e9938871d06,Gray,SUV,Electric,
contactcars.com/ar/used-cars/mercedes-c200/2d6ce6880fe0,White,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/1a0deaad6896,Silver,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/7a43ec78ac37,Dark Grey,Sedan,Gas,1500
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/54a632f06a0a,White,Pickup,Diesel,2500
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/71f727febe48,White,Pickup,Diesel,2500
contactcars.com/ar/new-cars/audi-a5/for-sale/0b8041ba856e,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/nissan-sunny/d94329305099,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/opel-corsa/f19e47638d28,Blue,Hatchback,Gas,1400
contactcars.com/ar/used-cars/hyundai-elantra_cn7/5cdbe7d00eb8,Baby Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/jetour-x70/e6a7400f541c,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/nissan-sentra/1453e99c70bb,Bronze,Sedan,Gas,1600
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/c895bfbc71e1,White,SUV,Gas,1400
contactcars.com/ar/used-cars/skoda-fantasia/5f2f38906245,Silver,Sedan,Gas,1600
contactcars.com/ar/new-cars/porsche-taycan/for-sale/b411956d4369,Gray,Cabriolet,Electric,
contactcars.com/ar/used-cars/mercedes-cle_300/b8d057150b37,Dark Grey,Coupe,Gas,2000
contactcars.com/ar/new-cars/chevrolet-optra/for-sale/a8833c04aded,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/fiat-tipo_hatchback/b1c421ac2589,Black,Hatchback,Diesel,1600
contactcars.com/ar/used-cars/bmw-118i/d7b497869372,Gold,Hatchback,Gas,1500
contactcars.com/ar/new-cars/changan-uni_v/for-sale/76b8ca9d3ca4,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/nissan-sentra/4f0cfa90da97,Bronze,Sedan,Gas,1600
contactcars.com/ar/new-cars/mercedes-glc_300_coupe/for-sale/e0dfa40bb950,Black,Coupe,Gas,2000
contactcars.com/ar/used-cars/peugeot-2008/f49351c24e9b,Blue,SUV,Gas,1200
contactcars.com/ar/used-cars/renault-fluence/0dc1e180324f,Maroon,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-glb_200/2a76d87122e3,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/land_rover-range_rover_evoque/for-sale/e3be7031e2a9,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/rox-01/for-sale/6479c732ea70,Black,SUV,Electric,
contactcars.com/ar/used-cars/zeekr-7x/befd14acaec8,Green,SUV,Electric,
contactcars.com/ar/used-cars/chevrolet-optra/9598600ff432,Silver,Sedan,Gas,1500
contactcars.com/ar/new-cars/chevrolet-npr/for-sale/7007a3e1a06e,White,Pickup,Diesel,4600
contactcars.com/ar/used-cars/mg-5/13bb5a1ef908,Red,Sedan,Gas,1500
contactcars.com/ar/new-cars/chery-arrizo_8/for-sale/2a7dc50e67b0,Silver,Sedan,Gas,1600
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/e826ecf37ff1,White,Pickup,Diesel,2500
contactcars.com/ar/new-cars/chevrolet-nkr/for-sale/f7a3bfb8d337,White,Pickup,Diesel,4600
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/0031ec37986d,White,Pickup,Diesel,2500
contactcars.com/ar/used-cars/mercedes-e300/0ae597670e2f,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/mitsubishi-lancer/78b9d5ce7dc7,Champagne,Sedan,Gas,1600
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/9fb6ae6e79f2,White,Pickup,Diesel,2500
contactcars.com/ar/new-cars/chevrolet-npr/for-sale/fa504bc2ef8c,White,Pickup,Diesel,4600
contactcars.com/ar/used-cars/suzuki-dzire/8de561aabf8d,Black,Sedan,Gas,1200
contactcars.com/ar/used-cars/renault-sandero_stepway/d9e2e859c55d,Maroon,,Gas,1600
contactcars.com/ar/used-cars/kia-carens/7f97e28f1b11,Gray,SUV,Gas,1600
contactcars.com/ar/new-cars/skoda-octavia_a8/for-sale/33635714f345,Gray,Sedan,Gas,1400
contactcars.com/ar/new-cars/chevrolet-npr/for-sale/f1e706a00ed3,White,Pickup,Diesel,4600
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/a96496ec8622,Red,Pickup,Diesel,2500
contactcars.com/ar/new-cars/skoda-octavia/for-sale/ef44fd4713c7,White,Sedan,Gas,1400
contactcars.com/ar/used-cars/toyota-corolla/0af793de6bf0,Black,Sedan,Gas,1600
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/3f47d2916309,White,Pickup,Diesel,2500
contactcars.com/ar/used-cars/chery-tiggo_7_pro/4511daa3423f,White,SUV,Gas,1500
contactcars.com/ar/used-cars/renault-megane/27c34588005a,Silver,Sedan,Gas,1300
contactcars.com/ar/used-cars/volkswagen-jetta/11275aa89231,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/mg-zs/0663366a6192,Silver,SUV,Gas,1500
contactcars.com/ar/used-cars/volkswagen-passat/3b893c70476d,Black,Sedan,Diesel,1400
contactcars.com/ar/used-cars/changan-eado/6c8b50e1f12b,Silver,Sedan,Gas,1600
contactcars.com/ar/new-cars/skoda-octavia/for-sale/433f67b52a15,Dark Grey,Sedan,Gas,1400
contactcars.com/ar/used-cars/citroen-c4/05a1fb3f0f8c,Silver,SUV,Gas,1500
contactcars.com/ar/used-cars/kia-sportage/06719c86edb3,Dark Grey,SUV,Gas,1600
contactcars.com/ar/used-cars/bmw-318i/c6fd2e840967,Navy Blue,Sedan,Gas,1500
contactcars.com/ar/new-cars/peugeot-408/for-sale/67d1b79afa05,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/chery-envy/eec2611dce4b,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/fiat-tipo/b46eaa3cd3f1,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-x3/d896acdf4b10,,,,
contactcars.com/ar/used-cars/mercedes-a180/653e4990ef64,Gray,Sedan,Gas,1300
contactcars.com/ar/new-cars/mercedes-v300/for-sale/250a76d6c0c4,Gray,Van,Gas,2000
contactcars.com/ar/new-cars/toyota-land_cruiser/for-sale/5950f8270bda,Black,SUV,Gas,3500
contactcars.com/ar/used-cars/mercedes-c180/10cd8ea12802,White,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-c180/for-sale/e71f8ac7351c,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/630bccc851b5,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/9d65753c4994,Gray,Sedan,Diesel,1500
contactcars.com/ar/used-cars/mercedes-c180/4595948e8ee6,Silver,Cabriolet,Diesel,1500
contactcars.com/ar/used-cars/skoda-kodiaq/ba7128463ae9,Red,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-318i/47b45b24f8ff,Champagne,Sedan,Diesel,1500
contactcars.com/ar/new-cars/mercedes-c180/for-sale/feb5a4d32a1d,Red,Sedan,Diesel,1500
contactcars.com/ar/used-cars/mercedes-cla_200/86b7480eebcf,White,Sedan,Gas,1300
contactcars.com/ar/new-cars/citroen-ds4/for-sale/884a83a5e989,Gray,SUV,Gas,1600
contactcars.com/ar/used-cars/mitsubishi-pajero/6d9aacc02440,White,SUV,Diesel,3800
contactcars.com/ar/new-cars/mercedes-e200/for-sale/c162cb53eda1,Black,Sedan,Diesel,2000
contactcars.com/ar/used-cars/nissan-juke/478c2a1f39cf,White,SUV,Gas,1000
contactcars.com/ar/used-cars/mercedes-e350/21a37275b0bd,Gray,Sedan,Gas,2000
contactcars.com/ar/used-cars/mercedes-glc_200/fbbd4f6a3c56,Gray,SUV,Gas,2000
contactcars.com/ar/used-cars/mercedes-c200/e05060b83312,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/hyundai-accent_rb/24a6bc5c3bfe,Baby Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/nissan-qashqai/5daf94ddc1c3,Blue,SUV,Gas,1200
contactcars.com/ar/used-cars/renault-logan/feff0f0277b8,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/jaguar-f_type/287e5bc0cdf6,White,Cabriolet,Gas,2000
contactcars.com/ar/new-cars/mg-rx5/for-sale/111b6957566e,Gray,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-gla_200/0f92cff8f4bc,White,SUV,Gas,1300
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/0944d7436ab4,White,SUV,Gas,1500
contactcars.com/ar/new-cars/audi-q8/for-sale/1fd2bb7b4ab0,Black,SUV,Gas,3000
contactcars.com/ar/new-cars/audi-q3/for-sale/1a3822559e46,Gray,SUV,Gas,1400
contactcars.com/ar/used-cars/skoda-fantasia/8d1d28202180,Black,Sedan,Gas,1600
contactcars.com/ar/new-cars/audi-q2/for-sale/66138fbf8941,Silver,SUV,Gas,1400
contactcars.com/ar/new-cars/audi-a5/for-sale/ebceef30c2f5,White,Sedan,Gas,1400
contactcars.com/ar/used-cars/hyundai-i10/ebd64695b078,Blue,Hatchback,Gas,1600
contactcars.com/ar/new-cars/volkswagen-touareg/for-sale/ed7514256f21,White,SUV,Gas,2000
contactcars.com/ar/used-cars/audi-q3/99d413b0df5d,White,SUV,Gas,2000
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/b59f03842444,Navy Blue,SUV,Gas,1400
contactcars.com/ar/new-cars/audi-a3/for-sale/2e7a947d6f33,White,Sedan,Gas,1400
contactcars.com/ar/new-cars/bmw-ix1/for-sale/e049c4f6a565,Blue,SUV,Electric,
contactcars.com/ar/used-cars/citroen-c5/b360f3bf14b5,White,SUV,Gas,1600
contactcars.com/ar/used-cars/renault-sandero_stepway/f75ee3c27ce0,Gray,Hatchback,Gas,1600
contactcars.com/ar/used-cars/hyundai-getz/d6571961e087,Black,Hatchback,Gas,1600
contactcars.com/ar/new-cars/mini-john_cooper_works/for-sale/a3f2b85a5191,Black,Hatchback,Gas,2000
contactcars.com/ar/used-cars/bmw-x1/7d695578f291,Silver,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-z4/3e3c0287d407,Gray,Cabriolet,Gas,2500
contactcars.com/ar/used-cars/opel-mokka/0d9f9902993e,Red,SUV,Gas,1400
contactcars.com/ar/used-cars/chery-tiggo_3/23e4240d4357,Silver,SUV,Gas,1600
contactcars.com/ar/used-cars/mercedes-e300/9afa60c6d414,Silver,Sedan,Gas,3000
contactcars.com/ar/used-cars/hyundai-verna/5ba06d04e051,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/jeep-renegade/2aba2f169375,Dark Grey,SUV,Gas,1400
contactcars.com/ar/used-cars/range_rover-sport/eabfbcbb7eaf,White,SUV,Gas,1900
contactcars.com/ar/used-cars/ford-fusion/2d567180252c,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/ford-fusion/94d457c3c2f6,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/skoda-karoq/for-sale/979f2863a0c7,Black,SUV,Gas,1400
contactcars.com/ar/used-cars/chevrolet-equinox/e0f93308ba1b,Gray,SUV,Gas,1500
contactcars.com/ar/used-cars/seat-ateca/2c3c30305ca5,Navy Blue,SUV,Gas,1400
contactcars.com/ar/used-cars/renault-kardian/22869d7349bd,Black,SUV,Gas,1000
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/24d21b88299f,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/lada-2107/daccad4a00a3,Red,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-glc_300_coupe/for-sale/62a0088bc717,Black,Coupe,Gas,1500
contactcars.com/ar/used-cars/mercedes-e200/17b53a5aafdf,White,Sedan,Gas,2000
contactcars.com/ar/used-cars/porsche-panamera/073e1c52f8c1,Silver,Sedan,Gas,2000
contactcars.com/ar/new-cars/porsche-macan/for-sale/bc424bc4c903,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-m850i/996ebc300bb0,White,Sedan,Gas,3000
contactcars.com/ar/new-cars/range_rover-evoque/for-sale/09b99caff64c,Black,SUV,Hybrid,2000
contactcars.com/ar/used-cars/peugeot-3008/03065b40cfbb,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/nissan-qashqai/09e5315c030a,,,,
contactcars.com/ar/used-cars/jetour-x70_plus_ckd/5a4d8d294875,White,SUV,Natural Gas,1600
contactcars.com/ar/used-cars/kia-xceed/6246a7cc1ae5,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/speranza-a113/18a7ff1de6fd,Gray,Hatchback,Gas,1300
contactcars.com/ar/used-cars/opel-astra/830e8c255eef,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/peugeot-508/7b6120bc5c7c,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-rio/0f73d05ceefc,Red,Sedan,Gas,1500
contactcars.com/ar/used-cars/bmw-320i/ff56a0870e5f,Navy Blue,Sedan,Gas,2000
contactcars.com/ar/used-cars/opel-insignia/e3fa4013fcaf,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/chery-arrizo_5/71e3ddd1643c,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/suzuki-ciaz/17125e9f6768,Bronze,Sedan,Gas,1500
contactcars.com/ar/used-cars/chery-tiggo_3/be11b6fb3430,Blue,SUV,Diesel,1600
contactcars.com/ar/used-cars/mitsubishi-eclipse/66a87a98a44b,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/geely-emgrand_x7/a698feac833d,Black,Hatchback,Gas,1300
contactcars.com/ar/used-cars/bmw-x1/476228113d46,Blue,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/927402400e3e,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/mitsubishi-pajero/332b62248a39,Silver,SUV,Gas,3800
contactcars.com/ar/used-cars/renault-logan_mcv/692d4b84f8de,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/volkswagen-passat/fa92b29749f5,Silver,Sedan,Gas,1400
contactcars.com/ar/used-cars/audi-q3/95c4a8ad0ee0,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/opel-astra/d953e19d836f,Green,Sedan,Gas,1400
contactcars.com/ar/used-cars/renault-megane/7205f95ab3d0,Dark Grey,Sedan,Gas,1300
contactcars.com/ar/used-cars/jeep-cherokee/c658f73ba18b,Silver,SUV,Gas,3800
contactcars.com/ar/used-cars/peugeot-3008/def304ac4479,Blue,SUV,Gas,1600
contactcars.com/ar/used-cars/mercedes-c180/266e18a9f64a,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/nissan-sunny/9b168fb53f81,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/mitsubishi-lancer/dfeac69c6a25,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/hyundai-genesis/f8d0bc2e857f,Silver,Sedan,Gas,3500
contactcars.com/ar/used-cars/daewoo-nubira/1c75f49c42fd,Green,Sedan,Gas,1600
contactcars.com/ar/used-cars/volkswagen-passat/04ac05ff57b3,Dark Grey,Sedan,Gas,1400
contactcars.com/ar/used-cars/audi-a3/89950ede96c2,Gray,Sedan,Gas,1000
contactcars.com/ar/used-cars/hyundai-verna/7985b441e336,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/land_rover-range_rover/7a207156b4d6,Gray,SUV,Gas,5000
contactcars.com/ar/used-cars/nissan-bluebird/eb51c51ab109,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/mitsubishi-attrage/64e6a6bf4b0a,Gray,Sedan,Gas,1200
contactcars.com/ar/used-cars/bmw-740li/05d943e62f84,Gray,Sedan,Gas,3000
contactcars.com/ar/new-cars/byd-yuan_up/for-sale/77abc58dddf7,Silver,SUV,Electric,
contactcars.com/ar/used-cars/audi-a8/b53581bfffdb,Silver,Sedan,Gas,4200
contactcars.com/ar/used-cars/jetour-dashing/6281e4441276,Green,SUV,Gas,1600
contactcars.com/ar/used-cars/bmw-750li/fa2da0d65dc3,Black,Sedan,Gas,4700
contactcars.com/ar/new-cars/hyundai-tucson/for-sale/f85a4c332774,Silver,SUV,Gas,1600
contactcars.com/ar/used-cars/chery-arrizo_5_facelift/3cf64ba7fc37,Red,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-s500/faac1a78beec,Black,Sedan,Gas,4700
contactcars.com/ar/new-cars/gac-empow/for-sale/0169bdd8b09d,Gold,Sedan,Gas,1500
contactcars.com/ar/used-cars/bmw-x1/6022c765b2e7,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/bmw-ix1/for-sale/857366c0bf21,White,SUV,Electric,
contactcars.com/ar/used-cars/audi-q3/b470ed425617,Brown,Hatchback,Gas,1400
contactcars.com/ar/used-cars/hyundai-verna/bca9764f2156,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/seat-leon/for-sale/9149101ee736,Navy Blue,Hatchback,Gas,1400
contactcars.com/ar/used-cars/hyundai-matrix/f4ab37fed61a,Black,Hatchback,Gas,1600
contactcars.com/ar/used-cars/bmw-320i/a5461add9e61,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/kia-cerato/5ccf6d7aad17,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-x3/dfb2d678023b,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/chery-arrizo_5/bea6e531ae1a,Bronze,Sedan,Gas,1600
contactcars.com/ar/used-cars/dodge-ram/d149f9e2f46b,Red,Pickup,Gas,5700
contactcars.com/ar/used-cars/skoda-octavia/e13b2444101d,Silver,Sedan,Gas,1400
contactcars.com/ar/used-cars/hyundai-elantra_md/4ba4b75ad57d,Bronze,Sedan,Gas,1600
contactcars.com/ar/used-cars/audi-q8_e_tron/72f3751047ba,Gray,SUV,Electric,
contactcars.com/ar/used-cars/mercedes-s320/f39ec14f86b4,Silver,Sedan,Gas,3200
contactcars.com/ar/used-cars/mercedes-c200/feb9d55bebf2,Champagne,Sedan,Gas,1500
contactcars.com/ar/used-cars/mg-6/915f12076af9,Red,Sedan,Gas,1500
contactcars.com/ar/used-cars/volkswagen-passat/af6b203bfb9e,Navy Blue,Sedan,Gas,1400
contactcars.com/ar/used-cars/chevrolet-lanos/3204859a379c,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/toyota-corolla/1fa50f21704d,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-xceed/d796fd1210a5,White,Hatchback,Gas,1600
contactcars.com/ar/used-cars/toyota-belta/ed4dd9365eda,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/renault-kardian/for-sale/48d402c40c90,Blue,SUV,Gas,1000
contactcars.com/ar/used-cars/peugeot-508/386dab47fbcb,Baby Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-x1/5d7ca40f2f30,White,SUV,Gas,1500
contactcars.com/ar/used-cars/bmw-x2/59566e180317,Red,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-x5/2378a9890f32,Dark Grey,SUV,Gas,3000
contactcars.com/ar/used-cars/mercedes-e200/3d79fada2ae9,White,Sedan,Gas,2000
contactcars.com/ar/used-cars/bmw-x1/6673f9eb7f92,Blue,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-x2/e30a81e28717,Blue,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-520i/08c588da0191,White,SUV,Gas,2000
contactcars.com/ar/used-cars/nissan-qashqai/d6f48d388f86,Gray,Hatchback,Gas,1200
contactcars.com/ar/new-cars/chevrolet-nkr/for-sale/866f659a1373,White,Pickup,Diesel,4600
contactcars.com/ar/used-cars/skoda-kodiaq/e884370b4ba2,Red,Hatchback,Gas,1400
contactcars.com/ar/used-cars/renault-logan/7dbf814a2dc7,Maroon,Sedan,Gas,1600
contactcars.com/ar/new-cars/chevrolet-npr/for-sale/01f31aea01ed,White,Pickup,Diesel,4600
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/9f67f6497601,White,Pickup,Diesel,2500
contactcars.com/ar/new-cars/chevrolet-npr/for-sale/f16d79fa04cb,White,Pickup,Diesel,4600
contactcars.com/ar/new-cars/renault-austral/for-sale/3575ddeb21a0,Gray,SUV,Gas,1500
contactcars.com/ar/new-cars/mercedes-e200/for-sale/e4f7d500f5c5,Dark Grey,Sedan,Gas,2000
contactcars.com/ar/used-cars/zeekr-7x/2e9938871d06,Gray,SUV,Electric,
contactcars.com/ar/used-cars/mercedes-c200/2d6ce6880fe0,White,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/1a0deaad6896,Silver,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/7a43ec78ac37,Dark Grey,Sedan,Gas,1500
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/54a632f06a0a,White,Pickup,Diesel,2500
contactcars.com/ar/new-cars/chevrolet-tfr/for-sale/71f727febe48,White,Pickup,Diesel,2500
contactcars.com/ar/new-cars/audi-a5/for-sale/0b8041ba856e,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/nissan-sunny/d94329305099,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/opel-corsa/f19e47638d28,Blue,Hatchback,Gas,1400
contactcars.com/ar/used-cars/hyundai-elantra_cn7/5cdbe7d00eb8,Baby Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/jetour-x70/e6a7400f541c,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/nissan-sentra/1453e99c70bb,Bronze,Sedan,Gas,1600
contactcars.com/ar/used-cars/skoda-fantasia/5f2f38906245,Silver,Sedan,Gas,1600
contactcars.com/ar/new-cars/porsche-taycan/for-sale/b411956d4369,Gray,Cabriolet,Electric,
contactcars.com/ar/used-cars/mercedes-cle_300/b8d057150b37,Dark Grey,Coupe,Gas,2000
